,student_id,group,region,category,score,target
702,703,A,North,B,79.63206292099123,1
703,704,B,South,A,61.32862193539754,1
704,705,A,South,C,83.48174212666669,1
705,706,A,East,D,62.67476685231491,1
706,707,B,West,B,80.52299937679523,1
707,708,B,South,D,81.25630933646,1
708,709,B,South,B,68.03228181570425,1
709,710,B,East,D,80.82026567084726,0
710,711,A,South,C,77.60442263333556,0
711,712,B,South,D,69.61158143807262,0
712,713,A,North,A,64.91445315923792,1
713,714,B,East,D,55.373743083274206,0
714,715,B,West,C,78.49650047299694,0
715,716,B,South,B,59.35197228637945,0
716,717,A,North,,75.95344199441308,0
717,718,B,West,B,72.36551783917751,0
718,719,B,West,D,81.79142775438196,0
719,720,B,South,A,71.97954500510136,1
720,721,B,East,C,71.70552213652908,1
721,722,A,North,,82.31870704288295,0
722,723,B,South,A,78.35058029084118,1
723,724,A,East,A,78.16155957182778,0
724,725,A,South,A,79.69267589808527,1
725,726,A,West,B,59.64427876792894,0
726,727,A,South,,82.56788679986983,1
727,728,A,South,C,126.83818752131194,1
728,729,A,East,B,64.83316871423503,0
729,730,B,South,B,72.55919526325799,1
730,731,A,East,C,74.6069271237237,1
731,732,A,South,A,73.65503215598267,1
732,733,A,South,D,78.33859966568535,1
733,734,B,North,D,89.31366781831184,1
734,735,B,West,C,85.81766727672829,0
735,736,A,South,C,61.87780806568594,0
736,737,B,East,D,81.22069990306049,1
737,738,A,South,A,88.28933319535409,1
738,739,A,East,A,78.86808520689203,1
739,740,B,North,A,85.90980425185967,1
740,741,A,East,C,95.12270445700764,1
741,742,B,East,A,85.23709546106981,1
742,743,B,East,C,77.49308595641729,0
743,744,A,East,D,85.45088474084753,1
744,745,A,East,D,76.44887833096891,1
745,746,B,West,C,75.23903043284956,0
746,747,A,North,A,71.48585764286267,0
747,748,A,North,D,90.63413358832108,1
748,749,A,East,C,66.81571334057999,0
749,750,B,West,A,90.32367724678116,1
750,751,B,East,A,79.99864123740372,1
751,752,A,South,D,61.006938251980586,0
752,753,B,North,C,78.67649292991422,0
753,754,B,North,D,53.99973492348376,0
754,755,B,West,D,81.25508016831036,0
755,756,B,South,C,83.8523148298899,1
756,757,B,South,C,69.07644044347947,0
757,758,A,South,B,76.23547695955583,0
758,759,A,North,,94.54157433750288,1
759,760,A,West,B,69.94253295738064,0
760,761,B,South,C,64.410924129434,1
761,762,B,East,C,89.81663402462598,1
762,763,A,South,D,94.62587190530796,1
763,764,B,South,B,75.03695671847848,0
764,765,A,North,C,85.11463035408356,0
765,766,A,North,C,88.41475915530881,1
766,767,A,South,,67.57515767461616,0
767,768,B,South,C,70.14694164632132,0
768,769,B,West,A,120.51768678891638,1
769,770,A,South,C,91.85014278708508,1
770,771,A,West,,80.62880860174354,1
771,772,A,East,B,66.20185646497946,1
772,773,A,East,B,94.8706111169944,1
773,774,B,North,C,69.69029102188036,0
774,775,B,South,D,71.64862218828549,1
775,776,A,North,C,78.42337834489622,0
776,777,A,South,C,90.54160420714774,0
777,778,B,East,C,83.53975976552223,1
778,779,B,North,C,79.1486550036191,1
779,780,A,South,A,79.63288530118106,1
780,781,A,West,B,75.43514668643466,0
781,782,A,East,B,80.58139514518507,0
782,783,B,West,B,49.70439922305697,0
783,784,B,North,A,72.03392540930201,1
784,785,B,South,,77.4132193491678,1
785,786,A,West,B,63.48985916380493,1
786,787,A,North,D,78.86323317811559,0
787,788,B,South,B,72.95528779013878,1
788,789,B,North,B,92.5547569831549,1
789,790,A,North,,90.73019725214856,1
790,791,B,South,C,70.34194430881837,1
791,792,B,North,B,73.49162288433304,0
792,793,A,West,A,74.26052434391607,1
793,794,B,West,C,70.48340523840378,0
794,795,A,East,A,76.95024984028127,1
795,796,A,South,A,67.4171793111241,0
796,797,A,North,A,63.693846650624735,0
797,798,A,North,A,81.22711223900268,0
798,799,A,West,A,81.29529584221811,1
799,800,A,East,B,66.95684240340007,0
800,801,A,North,D,83.95355430762599,0
801,802,B,East,C,68.68422270834668,0
802,803,A,North,C,77.53165238037981,1
803,804,A,West,B,83.20344012612456,0
804,805,B,East,D,74.66387435296286,0
805,806,B,East,B,79.54740912141135,0
806,807,B,East,A,69.83570356112428,1
807,808,A,East,C,73.03533416571902,0
808,809,B,South,A,72.9414056911966,1
809,810,A,East,B,67.53421653459762,0
810,811,A,North,C,73.23225836884218,0
811,812,A,East,D,59.51381701136253,0
812,813,A,West,B,70.08846252857896,0
813,814,B,East,C,72.15124506630329,0
814,815,B,South,,72.4382024750462,0
815,816,A,West,A,72.58502554129221,1
816,817,A,West,B,74.38235800139871,0
817,818,A,East,B,79.79441518086064,1
818,819,B,North,B,83.74517074132523,1
819,820,A,North,B,68.50234773151733,1
820,821,A,South,D,62.96799144610856,1
821,822,B,North,C,64.57955587756896,0
822,823,B,East,C,70.12797078805073,0
823,824,A,South,B,71.48078682183491,0
824,825,B,East,D,67.30003933802543,0
825,826,B,South,D,62.038833357501055,1
826,827,A,North,D,70.43879172525811,1
827,828,B,East,A,76.81426620113972,1
828,829,A,West,C,80.95029465835565,0
829,830,B,South,A,69.42576946891678,0
830,831,A,West,B,70.87002177856566,1
831,832,A,East,A,65.73301691152689,0
832,833,A,South,C,74.68560829625224,1
833,834,B,East,C,66.51571365809185,0
834,835,A,East,A,80.731278132412,0
835,836,B,West,B,57.14133508065889,0
836,837,A,North,,71.40370327547538,0
837,838,A,West,B,78.01107339191742,0
838,839,B,North,A,76.83834516322504,1
839,840,A,North,B,101.93033663980496,1
840,841,A,South,C,78.49800024567908,0
841,842,B,South,,64.9594540315799,1
842,843,A,East,A,74.04535752910927,1
843,844,A,East,B,57.23753666533548,0
844,845,A,East,D,74.1940025070324,0
845,846,A,South,C,66.66943942999241,0
846,847,B,South,,84.15390275560162,1
847,848,B,South,,69.50459725404465,0
848,849,A,East,C,73.83234084204753,0
849,850,B,North,A,68.64442158595597,0
850,851,A,East,C,92.38851351853332,1
851,852,B,West,D,71.78757233882088,1
852,853,A,South,C,93.325570434792,0
853,854,A,East,D,83.14151762118266,1
854,855,A,South,C,79.82066727335386,1
855,856,A,East,A,78.68733147317519,0
856,857,A,East,D,78.93797298216252,0
857,858,A,South,A,55.7232742065439,1
858,859,B,South,C,72.21116605849244,0
859,860,A,West,A,83.45157971184321,1
860,861,B,East,A,74.51102816525895,1
861,862,A,South,B,60.94810153196425,1
862,863,B,West,,74.4759554942253,0
863,864,B,West,B,92.04105516255493,1
864,865,B,East,C,87.4689171553472,1
865,866,A,North,A,74.37995990633968,1
866,867,A,East,A,84.51449277058086,1
867,868,B,East,,71.33492979631949,1
868,869,A,North,B,57.96128413173281,1
869,870,B,South,,65.75534011870445,0
870,871,A,East,C,90.62888768508198,1
871,872,B,North,D,72.26006918170695,0
872,873,B,East,C,72.56616020624982,0
873,874,A,South,B,72.00161803725119,1
874,875,B,South,C,94.04136589573008,0
875,876,A,East,B,91.25958915362062,0
876,877,B,South,B,97.18780233448136,1
877,878,B,West,,73.40954789599948,0
878,879,A,South,B,77.95624488747094,1
879,880,A,West,C,59.833574505792086,0
880,881,A,North,D,89.76934426118274,1
881,882,B,South,D,63.32220448732065,0
882,883,A,East,D,77.16775563762629,1
883,884,B,South,B,64.02697472367156,0
884,885,B,West,B,69.11133173261304,0
885,886,A,South,C,66.627375689503,1
886,887,A,East,B,68.92124739324183,0
887,888,B,North,C,69.60877296851021,0
888,889,B,East,C,69.51731205074923,0
889,890,A,South,C,83.33333911780306,1
890,891,A,South,B,63.9513720693748,1
891,892,A,North,A,77.20541427013868,1
892,893,A,North,,87.17959152305559,0
893,894,A,West,A,69.86803635486604,1
894,895,B,South,D,67.82081109252398,0
895,896,B,East,B,72.69475374819748,1
896,897,B,South,A,86.7972520836071,1
897,898,B,South,A,76.94107630953357,1
898,899,A,West,C,69.68785705392402,0
899,900,A,East,,79.8387665118804,0
900,901,A,North,B,63.977078501635766,0
901,902,B,North,A,81.81359510442948,1
902,903,B,North,B,79.08607307701767,0
903,904,A,East,B,71.92191528861116,0
904,905,A,West,C,66.61414201552769,1
905,906,B,South,C,66.13319077716542,0
906,907,B,East,B,80.3481733634591,0
907,908,A,East,,87.28980502489063,1
908,909,A,West,D,68.62692252971205,0
909,910,B,East,B,79.58386703551484,1
910,911,A,South,C,54.12972981397931,0
911,912,A,North,A,69.153822693428,1
912,913,A,South,B,74.68941067129099,1
913,914,B,North,A,65.90316583018166,0
914,915,B,West,C,65.63493625210404,0
915,916,B,East,D,68.32220443531114,0
916,917,B,North,B,77.92192728326373,1
917,918,B,North,A,73.12670981593625,1
918,919,B,South,A,52.61768766675028,1
919,920,B,East,B,53.79299847364933,1
920,921,A,South,A,68.93134822142825,1
921,922,A,West,,79.57686586053552,1
922,923,A,North,C,47.52495157274765,0
923,924,A,North,B,70.00269823848369,1
924,925,A,East,B,69.7375214348258,0
925,926,A,East,D,88.88337778208448,1
926,927,A,North,A,71.14978188287137,1
927,928,B,East,,78.82988984740929,1
928,929,B,West,B,76.41257140087463,0
929,930,A,East,D,53.694335201928,0
930,931,A,South,C,82.68207216631737,1
931,932,B,West,D,77.15396505456287,0
932,933,A,South,D,80.0826863967459,1
933,934,A,West,B,114.26237706436326,1
934,935,B,North,D,54.15887060501412,0
935,936,A,North,B,92.24696649761108,1
936,937,B,South,B,72.12552480599645,1
937,938,A,East,B,77.87328904403009,0
938,939,B,South,C,74.54487754698758,1
939,940,B,West,,70.75763666601956,0
940,941,B,East,C,69.30167071761241,0
941,942,A,North,C,78.29508735573009,0
942,943,B,West,C,59.82826303328321,0
943,944,A,South,D,82.50579167521765,0
944,945,A,East,B,70.83805595114745,0
945,946,A,North,B,63.69930660959642,0
946,947,A,West,B,70.49987142004187,0
947,948,B,East,A,87.57149216862572,1
948,949,B,East,A,69.64664912983777,0
949,950,A,West,B,78.5845361820962,1
950,951,A,South,B,67.69043724284526,0
951,952,B,West,D,82.57921849923619,0
952,953,A,East,C,81.85507738790204,0
953,954,B,West,B,93.48608833296412,1
954,955,A,North,C,73.24436054500785,1
955,956,A,East,A,81.68654804757907,1
956,957,B,West,B,117.29840909828027,1
957,958,A,West,C,87.95871781863015,1
958,959,B,South,,67.81167612391269,0
959,960,A,West,B,82.45005312877281,1
960,961,A,South,,73.05302703883318,0
961,962,A,West,D,74.35811822891502,0
962,963,B,North,C,75.91752484448372,0
963,964,A,West,C,77.52240396426677,0
964,965,A,East,C,73.83770956878041,0
965,966,A,North,,77.14713183170527,1
966,967,A,East,B,90.78118057562185,1
967,968,B,South,A,84.85449685615218,1
968,969,B,East,B,83.69154592496896,1
969,970,A,East,C,70.44460473976129,0
970,971,B,West,A,66.10759171771676,0
971,972,A,East,D,84.55300558237752,0
972,973,A,East,D,83.76046792529795,1
973,974,A,South,C,89.72670675750982,1
974,975,B,South,C,68.9601937403077,0
975,976,B,West,,72.70451344639653,1
976,977,B,East,A,58.605158374745656,1
977,978,B,East,C,105.23158379692563,1
978,979,B,East,A,84.96570510579447,1
979,980,B,South,C,70.33504620771802,0
980,981,B,East,B,81.40479795200824,1
981,982,B,North,D,73.09496894002189,0
982,983,B,West,,78.2405702822156,0
983,984,A,North,A,63.523086101843326,1
984,985,B,South,,75.852094496339,0
985,986,B,South,D,45.08864029099277,0
986,987,B,South,B,73.13103841838016,1
987,988,B,West,D,58.6952675628486,0
988,989,B,South,C,87.05994516546816,1
989,990,B,South,B,82.77407352764511,1
990,991,B,South,B,79.66670981966081,0
991,992,B,South,A,90.2100622715938,1
992,993,B,South,C,65.51083479175162,0
993,994,B,North,B,92.47363197915558,1
994,995,B,West,C,84.32191564260384,0
995,996,A,West,B,72.63444712781055,1
996,997,A,West,C,86.35620147182944,1
997,998,B,South,D,63.93706487588366,1
998,999,B,South,D,66.75485838472326,0
999,1000,A,East,B,68.914102767603,0
